protocol,image_count,confidence_threshold,distance_threshold,baseline_accuracy,baseline_precision,baseline_recall,baseline_f1_score,accepted_image_count,uncertain_image_count,coverage,uncertain_rate,mean_confidence,mean_distance,accepted_accuracy,accepted_precision,accepted_recall,accepted_f1_score,uncertain_error_rate
unseen,6874,0.63,3.53233,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1511,5363,0.2198137910968868,0.7801862089031132,0.9008700847625732,5.226926326751709,0.9404367968232958,0.944015444015444,0.9683168316831683,0.9560117302052786,0.10758903598732053
unseen,6874,0.63,3.65236,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1647,5227,0.2395984870526622,0.7604015129473378,0.9008700847625732,5.226926326751709,0.9404978749241044,0.943327239488117,0.9662921348314607,0.9546716003700277,0.10885785345322364
unseen,6874,0.63,3.758154,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1783,5091,0.2593831830084376,0.7406168169915625,0.9008700847625732,5.226926326751709,0.9416713404374649,0.9420415224913494,0.9671403197158082,0.9544259421560035,0.11058731094087605
unseen,6874,0.63,3.828989,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1920,4954,0.27931335466977014,0.7206866453302299,0.9008700847625732,5.226926326751709,0.9421875,0.9412251655629139,0.9660152931180969,0.9534591194968554,0.11223253936213161
unseen,6874,0.63,3.93672,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2054,4820,0.2988070992144312,0.7011929007855688,0.9008700847625732,5.226926326751709,0.9406037000973709,0.9381443298969072,0.9641401792991035,0.9509646302250804,0.11307053941908714
unseen,6874,0.63,4.041511,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2191,4683,0.31873727087576376,0.6812627291242362,0.9008700847625732,5.226926326751709,0.9406663623916021,0.9392558845861807,0.9611499611499611,0.9500768049155146,0.11467008327994875
unseen,6874,0.63,4.139663,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2325,4549,0.3382310154204248,0.6617689845795752,0.9008700847625732,5.226926326751709,0.9410752688172043,0.9395484340859432,0.9598214285714286,0.9495767390504233,0.11650912288415036
unseen,6874,0.63,4.246703,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2461,4413,0.3580157113762002,0.6419842886237999,0.9008700847625732,5.226926326751709,0.9374238114587566,0.938375350140056,0.9530583214793741,0.9456598447424136,0.11624745071380013
unseen,6874,0.63,4.335947,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2593,4281,0.37721850450974687,0.6227814954902531,0.9008700847625732,5.226926326751709,0.936367142306209,0.9373315363881402,0.950786056049214,0.9440108585001696,0.11726232188740948
unseen,6874,0.63,4.419006,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2725,4149,0.3964212976432936,0.6035787023567064,0.9008700847625732,5.226926326751709,0.9357798165137615,0.9373368146214099,0.9478547854785478,0.9425664588119462,0.11858279103398409
unseen,6874,0.63,4.503605,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2850,4024,0.41460576083794004,0.5853942391620599,0.9008700847625732,5.226926326751709,0.9347368421052632,0.9349074664964901,0.9457714654615881,0.9403080872913993,0.11953280318091451
unseen,6874,0.63,4.583816,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2986,3888,0.43439045679371546,0.5656095432062845,0.9008700847625732,5.226926326751709,0.9333556597454788,0.9342839429634222,0.941875,0.9380641145347027,0.12037037037037036
unseen,6874,0.63,4.664319,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3116,3758,0.4533022985161478,0.5466977014838522,0.9008700847625732,5.226926326751709,0.9306803594351734,0.9335748792270532,0.9358353510895884,0.9347037484885127,0.12001064395955295
unseen,6874,0.63,4.731666,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3248,3626,0.4725050916496945,0.5274949083503055,0.9008700847625732,5.226926326751709,0.9298029556650246,0.9334902884049441,0.932392710170488,0.9329411764705883,0.12107004964147822
unseen,6874,0.63,4.799697,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3380,3494,0.4917078847832412,0.5082921152167588,0.9008700847625732,5.226926326751709,0.9307692307692308,0.9339407744874715,0.9328782707622298,0.93340922026181,0.12392673153978248
unseen,6874,0.63,4.861771,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3512,3362,0.5109106779167879,0.4890893220832121,0.9008700847625732,5.226926326751709,0.9302391799544419,0.93359375,0.9299610894941635,0.9317738791423001,0.1255205234979179
unseen,6874,0.63,4.908927,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3645,3229,0.5302589467558918,0.46974105324410825,0.9008700847625732,5.226926326751709,0.9303155006858711,0.9316332067281606,0.9306233062330623,0.9311279826464208,0.12790337565809848
unseen,6874,0.63,4.972467,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3780,3094,0.5498981670061099,0.45010183299389,0.9008700847625732,5.226926326751709,0.9301587301587302,0.9312335958005249,0.9302569480859989,0.9307450157397692,0.13025210084033614
unseen,6874,0.63,5.045043,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3913,2961,0.5692464358452138,0.43075356415478616,0.9008700847625732,5.226926326751709,0.9299769997444416,0.9307692307692308,0.9288638689866939,0.9298155737704918,0.13272543059777103
unseen,6874,0.63,5.126516,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4039,2835,0.5875763747454175,0.4124236252545825,0.9008700847625732,5.226926326751709,0.9282000495172072,0.9276018099547512,0.9266700150678051,0.9271356783919598,0.1329805996472663
unseen,6874,0.63,5.205119,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4170,2704,0.606633692173407,0.39336630782659293,0.9008700847625732,5.226926326751709,0.9275779376498801,0.9269856931425753,0.9242498770290212,0.925615763546798,0.13498520710059173
unseen,6874,0.63,5.295617,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4291,2583,0.6242362525458248,0.3757637474541752,0.9008700847625732,5.226926326751709,0.9258914006059193,0.9250845819236346,0.9215214251324025,0.9232995658465991,0.13511420828494
unseen,6874,0.63,5.391417,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4407,2467,0.6411114343904568,0.3588885656095432,0.9008700847625732,5.226926326751709,0.9253460403902882,0.9251539554713406,0.9194915254237288,0.9223140495867769,0.13700851236319417
unseen,6874,0.63,5.504827,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4523,2351,0.6579866162350887,0.34201338376491125,0.9008700847625732,5.226926326751709,0.9239442847667477,0.9240389069013432,0.9172413793103448,0.9206275957544993,0.13738834538494257
unseen,6874,0.63,5.631417,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4642,2232,0.6752982251963922,0.3247017748036078,0.9008700847625732,5.226926326751709,0.9233089185695821,0.9222423146473779,0.9172661870503597,0.9197475202885482,0.139336917562724
unseen,6874,0.63,5.76892,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4734,2140,0.6886819901076521,0.311318009892348,0.9008700847625732,5.226926326751709,0.9224757076468103,0.9210878288007134,0.9157801418439716,0.9184263169593243,0.14018691588785046
unseen,6874,0.63,5.9072,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4827,2047,0.702211230724469,0.297788769275531,0.9008700847625732,5.226926326751709,0.9225191630412264,0.9194748358862145,0.9170667830641641,0.9182692307692307,0.1431362970200293
unseen,6874,0.63,6.080328,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4909,1965,0.7141402385801571,0.2858597614198429,0.9008700847625732,5.226926326751709,0.9225911590955388,0.918429003021148,0.9176369124622682,0.9180327868852459,0.1460559796437659
unseen,6874,0.63,6.250287,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5023,1851,0.7307244690136747,0.2692755309863253,0.9008700847625732,5.226926326751709,0.9229544097153096,0.9183932346723045,0.9180050718512257,0.9181991122384274,0.151269584008644
unseen,6874,0.63,6.442692,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5130,1744,0.7462903695082921,0.25370963049170786,0.9008700847625732,5.226926326751709,0.9239766081871345,0.9187838400666389,0.9187838400666389,0.9187838400666389,0.1588302752293578
unseen,6874,0.63,6.670993,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5247,1627,0.7633110270584812,0.23668897294151878,0.9008700847625732,5.226926326751709,0.924337716790547,0.9187423438138016,0.9191176470588235,0.918929957116602,0.16594960049170251
unseen,6874,0.63,6.905706,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5349,1525,0.7781495490253127,0.22185045097468722,0.9008700847625732,5.226926326751709,0.9257805197233128,0.9201124046567644,0.9204819277108434,0.9202971290905441,0.17704918032786884
unseen,6874,0.63,7.258362,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5468,1406,0.7954611579866162,0.20453884201338376,0.9008700847625732,5.226926326751709,0.9261155815654718,0.9194630872483222,0.9209173586397785,0.9201896483603319,0.18705547652916074
unseen,6874,0.63,7.624344,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5593,1281,0.8136456211812627,0.18635437881873726,0.9008700847625732,5.226926326751709,0.9270516717325228,0.9202024133904243,0.9209193611219322,0.9205607476635514,0.20218579234972678
unseen,6874,0.63,8.107322,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5719,1155,0.8319755600814664,0.1680244399185336,0.9008700847625732,5.226926326751709,0.9277845777233782,0.9203233256351039,0.9206777050442818,0.9205004812319538,0.21991341991341992
unseen,6874,0.63,8.576442,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5850,1024,0.8510328775094559,0.14896712249054408,0.9008700847625732,5.226926326751709,0.9287179487179488,0.9200609059763989,0.9211128048780488,0.9205865549419159,0.244140625
unseen,6874,0.63,9.395478,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5980,894,0.8699447192318883,0.13005528076811174,0.9008700847625732,5.226926326751709,0.9295986622073579,0.9201050262565641,0.9218338970311912,0.9209686502721982,0.2751677852348993
unseen,6874,0.63,10.800017,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6113,761,0.8892929880709921,0.11070701192900785,0.9008700847625732,5.226926326751709,0.9303124488794373,0.920926811327694,0.9222836095764273,0.9216047110783953,0.316688567674113
unseen,6874,0.63,11.687966,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6246,628,0.908641256910096,0.09135874308990398,0.9008700847625732,5.226926326751709,0.9316362471982068,0.9219317356572259,0.9229371137768084,0.9224341507720254,0.3821656050955414
unseen,6874,0.63,49.956474,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6372,502,0.9269711958102996,0.07302880418970031,0.9008700847625732,5.226926326751709,0.9311048336472065,0.9197132616487456,0.9226896799712334,0.9211990665948663,0.4541832669322709
unseen,6874,0.64,2.686761,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,688,6186,0.10008728542333431,0.8999127145766657,0.9008700847625732,5.226926326751709,0.9418604651162791,0.9513422818791947,0.9809688581314879,0.9659284497444633,0.10135790494665374
unseen,6874,0.64,2.824581,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,825,6049,0.12001745708466686,0.8799825429153332,0.9008700847625732,5.226926326751709,0.943030303030303,0.9516129032258065,0.9788838612368024,0.9650557620817843,0.10249628037692181
unseen,6874,0.64,2.9873,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,963,5911,0.1400931044515566,0.8599068955484435,0.9008700847625732,5.226926326751709,0.9387331256490135,0.948,0.9726402188782489,0.9601620526671168,0.10285907629842667
unseen,6874,0.64,3.13304,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1100,5774,0.16002327611288913,0.8399767238871109,0.9008700847625732,5.226926326751709,0.9418181818181818,0.9474969474969475,0.973651191969887,0.9603960396039604,0.10443366816764808
unseen,6874,0.64,3.274449,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1238,5636,0.18009892347977888,0.8199010765202212,0.9008700847625732,5.226926326751709,0.9402261712439418,0.9464882943143813,0.9702857142857143,0.9582392776523702,0.10521646557842441
unseen,6874,0.64,3.410945,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1374,5500,0.19988361943555427,0.8001163805644458,0.9008700847625732,5.226926326751709,0.9395924308588064,0.94375,0.9689839572192513,0.9562005277044855,0.10618181818181818
unseen,6874,0.64,3.53233,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1511,5363,0.2198137910968868,0.7801862089031132,0.9008700847625732,5.226926326751709,0.9404367968232958,0.944015444015444,0.9683168316831683,0.9560117302052786,0.10758903598732053
unseen,6874,0.64,3.65236,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1647,5227,0.2395984870526622,0.7604015129473378,0.9008700847625732,5.226926326751709,0.9404978749241044,0.943327239488117,0.9662921348314607,0.9546716003700277,0.10885785345322364
unseen,6874,0.64,3.758154,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1783,5091,0.2593831830084376,0.7406168169915625,0.9008700847625732,5.226926326751709,0.9416713404374649,0.9420415224913494,0.9671403197158082,0.9544259421560035,0.11058731094087605
unseen,6874,0.64,3.828989,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1920,4954,0.27931335466977014,0.7206866453302299,0.9008700847625732,5.226926326751709,0.9421875,0.9412251655629139,0.9660152931180969,0.9534591194968554,0.11223253936213161
unseen,6874,0.64,3.93672,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2054,4820,0.2988070992144312,0.7011929007855688,0.9008700847625732,5.226926326751709,0.9406037000973709,0.9381443298969072,0.9641401792991035,0.9509646302250804,0.11307053941908714
unseen,6874,0.64,4.041511,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2191,4683,0.31873727087576376,0.6812627291242362,0.9008700847625732,5.226926326751709,0.9406663623916021,0.9392558845861807,0.9611499611499611,0.9500768049155146,0.11467008327994875
unseen,6874,0.64,4.139663,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2324,4550,0.3380855397148676,0.6619144602851323,0.9008700847625732,5.226926326751709,0.9410499139414802,0.9395043731778425,0.9597915115413254,0.9495395948434623,0.11648351648351649
unseen,6874,0.64,4.246703,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2460,4414,0.357870235670643,0.642129764329357,0.9008700847625732,5.226926326751709,0.9373983739837398,0.9383321653819201,0.9530249110320285,0.9456214689265536,0.11622111463525148
unseen,6874,0.64,4.335947,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2592,4282,0.3770730288041897,0.6229269711958103,0.9008700847625732,5.226926326751709,0.9363425925925926,0.9372892784895482,0.9507523939808481,0.9439728353140917,0.11723493694535264
unseen,6874,0.64,4.419006,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2724,4150,0.3962758219377364,0.6037241780622636,0.9008700847625732,5.226926326751709,0.9357562408223201,0.9372958850424559,0.9478203434610304,0.9425287356321839,0.11855421686746988
unseen,6874,0.64,4.503605,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2849,4025,0.41446028513238287,0.5855397148676171,0.9008700847625732,5.226926326751709,0.9347139347139347,0.9348659003831418,0.9457364341085271,0.9402697495183044,0.11950310559006211
unseen,6874,0.64,4.583816,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2985,3889,0.4342449810881583,0.5657550189118418,0.9008700847625732,5.226926326751709,0.9333333333333333,0.93424317617866,0.9418386491557224,0.9380255372158206,0.12033941887374647
unseen,6874,0.64,4.664319,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3115,3759,0.4531568228105906,0.5468431771894093,0.9008700847625732,5.226926326751709,0.9306581059390048,0.9335347432024169,0.9357964869775893,0.9346642468239564,0.11997871774408088
unseen,6874,0.64,4.731666,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3247,3627,0.47235961594413733,0.5276403840558627,0.9008700847625732,5.226926326751709,0.929781336618417,0.9334511189634864,0.9323529411764706,0.9329017068864037,0.1210366694237662
unseen,6874,0.64,4.799697,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3379,3495,0.491562409077684,0.508437590922316,0.9008700847625732,5.226926326751709,0.9307487422314294,0.933903133903134,0.9328400682982356,0.933371298405467,0.12389127324749642
unseen,6874,0.64,4.861771,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3511,3363,0.5107652022112307,0.48923479778876927,0.9008700847625732,5.226926326751709,0.9302193107376816,0.9335566722501396,0.9299221357063404,0.9317358595709111,0.1254831995242343
unseen,6874,0.64,4.908927,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3643,3231,0.5299679953447775,0.4700320046552226,0.9008700847625732,5.226926326751709,0.9302772440296458,0.9315960912052117,0.93058568329718,0.931090613130765,0.12782420303311667
unseen,6874,0.64,4.972467,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3778,3096,0.5496072155949956,0.45039278440500435,0.9008700847625732,5.226926326751709,0.9301217575436739,0.9311974789915967,0.9302203567681008,0.9307086614173228,0.13016795865633074
unseen,6874,0.64,5.045043,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3904,2970,0.5679371544951993,0.4320628455048007,0.9008700847625732,5.226926326751709,0.9298155737704918,0.930733709594664,0.9288274449564772,0.929779600205023,0.13232323232323231
unseen,6874,0.64,5.126516,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4027,2847,0.5858306662787315,0.4141693337212686,0.9008700847625732,5.226926326751709,0.9282344176806556,0.9275289380976346,0.9270623742454729,0.9272955974842767,0.1327713382507903
unseen,6874,0.64,5.205119,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4156,2718,0.6045970322956067,0.39540296770439337,0.9008700847625732,5.226926326751709,0.9275745909528392,0.9269135802469136,0.9246305418719212,0.92577065351418,0.1346578366445916
unseen,6874,0.64,5.295617,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4275,2599,0.6219086412569101,0.3780913587430899,0.9008700847625732,5.226926326751709,0.9260818713450293,0.925459825750242,0.9218900675024108,0.923671497584541,0.13505194305502116
unseen,6874,0.64,5.391417,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4388,2486,0.6383473959848706,0.3616526040151295,0.9008700847625732,5.226926326751709,0.9257064721969006,0.9254864736592311,0.9202453987730062,0.922858495030762,0.13716814159292035
unseen,6874,0.64,5.504827,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4500,2374,0.6546406750072737,0.3453593249927262,0.9008700847625732,5.226926326751709,0.9246666666666666,0.924791086350975,0.9183955739972337,0.9215822345593337,0.13816343723673125
unseen,6874,0.64,5.631417,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4615,2259,0.6713703811463485,0.32862961885365144,0.9008700847625732,5.226926326751709,0.9241603466955579,0.9233907524932004,0.918394950405771,0.9208860759493671,0.14032757857459052
unseen,6874,0.64,5.76892,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4705,2169,0.6844631946464941,0.315536805353506,0.9008700847625732,5.226926326751709,0.9234856535600425,0.9221824686940966,0.9172597864768683,0.91971454058876,0.14153988012909174
unseen,6874,0.64,5.9072,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4798,2076,0.697992435263311,0.302007564736689,0.9008700847625732,5.226926326751709,0.9235097957482284,0.9205443371378402,0.9185282522996058,0.9195351896513922,0.14450867052023122
unseen,6874,0.64,6.080328,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4876,1998,0.7093395402967705,0.29066045970322957,0.9008700847625732,5.226926326751709,0.9241181296144381,0.9206762028608583,0.9190826482042406,0.9198787353832828,0.14864864864864866
unseen,6874,0.64,6.250287,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4987,1887,0.7254873436136166,0.27451265638638345,0.9008700847625732,5.226926326751709,0.924403448967315,0.9204931972789115,0.9193205944798302,0.9199065222009772,0.15368309485956544
unseen,6874,0.64,6.442692,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5091,1783,0.7406168169915625,0.2593831830084376,0.9008700847625732,5.226926326751709,0.9253584757415046,0.9207879295892707,0.9200167504187605,0.9204021784666946,0.160964666292765
unseen,6874,0.64,6.670993,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5207,1667,0.7574919988361943,0.24250800116380564,0.9008700847625732,5.226926326751709,0.9256769733051661,0.9207066557107642,0.9203285420944558,0.9205175600739371,0.16796640671865626
unseen,6874,0.64,6.905706,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5308,1566,0.7721850450974688,0.22781495490253129,0.9008700847625732,5.226926326751709,0.9270911831198192,0.9220516962843296,0.9216794509487283,0.9218655360387644,0.17879948914431673
unseen,6874,0.64,7.258362,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5427,1447,0.7894966540587722,0.21050334594122783,0.9008700847625732,5.226926326751709,0.9274000368527732,0.9213661636219221,0.9220985691573926,0.9217322208978943,0.18866620594333103
unseen,6874,0.64,7.624344,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5552,1322,0.8076811172534187,0.19231888274658132,0.9008700847625732,5.226926326751709,0.928314121037464,0.9220830070477682,0.9220830070477682,0.9220830070477682,0.20347957639939485
unseen,6874,0.64,8.107322,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5677,1197,0.8258655804480651,0.17413441955193482,0.9008700847625732,5.226926326751709,0.9290118020081028,0.9221835075493612,0.9218266253869969,0.9220050319334236,0.22055137844611528
unseen,6874,0.64,8.576442,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5807,1067,0.8447774221704976,0.15522257782950247,0.9008700847625732,5.226926326751709,0.9300843809195798,0.9222520107238605,0.9222520107238605,0.9222520107238605,0.24461105904404873
unseen,6874,0.64,9.395478,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5937,937,0.8636892638929299,0.13631073610707012,0.9008700847625732,5.226926326751709,0.930941552972882,0.9222641509433962,0.9229607250755287,0.9226123065307663,0.2742796157950907
unseen,6874,0.64,10.800017,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6070,804,0.8830375327320338,0.11696246726796625,0.9008700847625732,5.226926326751709,0.9316309719934102,0.9230484646688865,0.9233900814211695,0.9232192414431082,0.31343283582089554
unseen,6874,0.64,11.687966,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6203,671,0.9023858015711376,0.09761419842886238,0.9008700847625732,5.226926326751709,0.9329356762856682,0.9240321402483564,0.9240321402483564,0.9240321402483564,0.3740685543964232
unseen,6874,0.64,49.956474,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6328,546,0.9205702647657841,0.07942973523421588,0.9008700847625732,5.226926326751709,0.9325221238938053,0.9221060223584565,0.923771676300578,0.9229380978162787,0.43956043956043955
unseen,6874,0.65,2.686761,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,688,6186,0.10008728542333431,0.8999127145766657,0.9008700847625732,5.226926326751709,0.9418604651162791,0.9513422818791947,0.9809688581314879,0.9659284497444633,0.10135790494665374
unseen,6874,0.65,2.824581,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,825,6049,0.12001745708466686,0.8799825429153332,0.9008700847625732,5.226926326751709,0.943030303030303,0.9516129032258065,0.9788838612368024,0.9650557620817843,0.10249628037692181
unseen,6874,0.65,2.9873,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,963,5911,0.1400931044515566,0.8599068955484435,0.9008700847625732,5.226926326751709,0.9387331256490135,0.948,0.9726402188782489,0.9601620526671168,0.10285907629842667
unseen,6874,0.65,3.13304,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1100,5774,0.16002327611288913,0.8399767238871109,0.9008700847625732,5.226926326751709,0.9418181818181818,0.9474969474969475,0.973651191969887,0.9603960396039604,0.10443366816764808
unseen,6874,0.65,3.274449,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1238,5636,0.18009892347977888,0.8199010765202212,0.9008700847625732,5.226926326751709,0.9402261712439418,0.9464882943143813,0.9702857142857143,0.9582392776523702,0.10521646557842441
unseen,6874,0.65,3.410945,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1374,5500,0.19988361943555427,0.8001163805644458,0.9008700847625732,5.226926326751709,0.9395924308588064,0.94375,0.9689839572192513,0.9562005277044855,0.10618181818181818
unseen,6874,0.65,3.53233,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1510,5364,0.21966831539132964,0.7803316846086703,0.9008700847625732,5.226926326751709,0.9403973509933775,0.9439613526570049,0.9682854311199207,0.9559686888454012,0.10756897837434751
unseen,6874,0.65,3.65236,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1645,5229,0.23930753564154786,0.7606924643584522,0.9008700847625732,5.226926326751709,0.9404255319148936,0.9432234432234432,0.9662288930581614,0.9545875810936052,0.10881621724995219
unseen,6874,0.65,3.758154,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1781,5093,0.25909223159732325,0.7409077684026768,0.9008700847625732,5.226926326751709,0.9416058394160584,0.9419410745233969,0.9670818505338078,0.9543459174714662,0.11054388376202631
unseen,6874,0.65,3.828989,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1918,4956,0.2790224032586558,0.7209775967413442,0.9008700847625732,5.226926326751709,0.9421272158498436,0.9411276948590381,0.9659574468085106,0.9533809323813524,0.11218724778046812
unseen,6874,0.65,3.93672,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2052,4822,0.29851614780331687,0.7014838521966832,0.9008700847625732,5.226926326751709,0.9405458089668616,0.938046068308181,0.9640816326530612,0.9508856682769726,0.113023641642472
unseen,6874,0.65,4.041511,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2189,4685,0.3184463194646494,0.6815536805353506,0.9008700847625732,5.226926326751709,0.9406121516674281,0.9391634980988594,0.9610894941634242,0.95,0.11462113127001067
unseen,6874,0.65,4.139663,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2322,4552,0.33779458830375325,0.6622054116962467,0.9008700847625732,5.226926326751709,0.9409991386735572,0.9394160583941605,0.959731543624161,0.949465142014017,0.11643233743409491
unseen,6874,0.65,4.246703,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2457,4417,0.3574338085539715,0.6425661914460286,0.9008700847625732,5.226926326751709,0.9377289377289377,0.9382456140350878,0.9536376604850214,0.9458790237000354,0.11636857595653158
unseen,6874,0.65,4.335947,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2589,4285,0.37663660168751817,0.6233633983124818,0.9008700847625732,5.226926326751709,0.936655079181151,0.937204591492235,0.9513365318711446,0.9442176870748299,0.11738623103850641
unseen,6874,0.65,4.419006,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2721,4153,0.3958393948210649,0.6041606051789351,0.9008700847625732,5.226926326751709,0.9360529217199559,0.9372138652714193,0.9483785572468564,0.9427631578947369,0.11870936672285096
